=== 2048 DQN長時間学習開始 ===
開始時刻: Thu Dec 18 04:16:50 UTC 2025
エピソード数: 50000
保存間隔: 1000エピソード
ログファイル: logs/training_20251218_041650.log
================================
学習プロセスID: 947990

=== 学習がバックグラウンドで開始されました ===

進捗確認方法:
  tail -f logs/training_20251218_041650.log

最新の統計確認:
  grep 'Episode' logs/training_20251218_041650.log | tail -10

プロセス確認:
  ps -p 947990

学習を停止する場合:
  kill 947990

モデルテスト（別ターミナルで実行可能）:
  source .venv/bin/activate
  python training/reinforcement_learning/test.py --games 100

最良モデルのテスト:
  python training/reinforcement_learning/test.py --model checkpoints/best_model.pth --games 100
================================
Using device: cpu
Resumed from episode 4500, steps 546412
Episode 22300 | Avg Score:   2041.0 | Avg Max Tile:  161.1 | Loss: 12.4171 | LR: 1.70e-04 | Eps: 0.011
Episode 22400 | Avg Score:   2091.7 | Avg Max Tile:  180.0 | Loss: 7.6830 | LR: 1.68e-04 | Eps: 0.011
Episode 22500 | Avg Score:   2417.4 | Avg Max Tile:  195.2 | Loss: 13.7406 | LR: 1.65e-04 | Eps: 0.011
Episode 22600 | Avg Score:   2042.4 | Avg Max Tile:  166.2 | Loss: 12.5082 | LR: 1.62e-04 | Eps: 0.011
Episode 22700 | Avg Score:   1832.3 | Avg Max Tile:  153.1 | Loss: 11.1273 | LR: 1.59e-04 | Eps: 0.011
Episode 22800 | Avg Score:   2214.5 | Avg Max Tile:  180.8 | Loss: 19.0860 | LR: 1.56e-04 | Eps: 0.011
Episode 22900 | Avg Score:   1799.3 | Avg Max Tile:  153.4 | Loss: 12.5595 | LR: 1.53e-04 | Eps: 0.011
Checkpoint saved (episode 23000, best avg: 2349.4)
Episode 23000 | Avg Score:   1425.8 | Avg Max Tile:  123.0 | Loss: 14.1669 | LR: 1.50e-04 | Eps: 0.011
Episode 23100 | Avg Score:   1607.3 | Avg Max Tile:  137.4 | Loss: 6.9409 | LR: 1.47e-04 | Eps: 0.011
Episode 23200 | Avg Score:   2000.2 | Avg Max Tile:  168.0 | Loss: 20.1812 | LR: 1.44e-04 | Eps: 0.011
Episode 23300 | Avg Score:   2044.8 | Avg Max Tile:  167.0 | Loss: 9.9586 | LR: 1.41e-04 | Eps: 0.011
Episode 23400 | Avg Score:   2398.6 | Avg Max Tile:  191.7 | Loss: 11.0560 | LR: 1.38e-04 | Eps: 0.011
Episode 23500 | Avg Score:   2093.0 | Avg Max Tile:  168.3 | Loss: 7.6769 | LR: 1.35e-04 | Eps: 0.010
Episode 23600 | Avg Score:   2386.9 | Avg Max Tile:  192.0 | Loss: 6.6976 | LR: 1.32e-04 | Eps: 0.010
Episode 23700 | Avg Score:   1986.9 | Avg Max Tile:  164.2 | Loss: 7.3770 | LR: 1.29e-04 | Eps: 0.010
Episode 23800 | Avg Score:   1508.4 | Avg Max Tile:  131.7 | Loss: 5.5734 | LR: 1.26e-04 | Eps: 0.010
Episode 23900 | Avg Score:   1942.0 | Avg Max Tile:  154.9 | Loss: 14.2396 | LR: 1.24e-04 | Eps: 0.010
Checkpoint saved (episode 24000, best avg: 2349.4)
Episode 24000 | Avg Score:   2066.7 | Avg Max Tile:  169.3 | Loss: 14.3163 | LR: 1.21e-04 | Eps: 0.010
Episode 24100 | Avg Score:   1904.8 | Avg Max Tile:  160.0 | Loss: 7.2133 | LR: 1.18e-04 | Eps: 0.010
Episode 24200 | Avg Score:   1602.8 | Avg Max Tile:  136.3 | Loss: 14.0110 | LR: 1.15e-04 | Eps: 0.010
Episode 24300 | Avg Score:   1902.6 | Avg Max Tile:  160.3 | Loss: 11.3884 | LR: 1.12e-04 | Eps: 0.010
Episode 24400 | Avg Score:   2058.6 | Avg Max Tile:  172.8 | Loss: 8.8030 | LR: 1.09e-04 | Eps: 0.010
Episode 24500 | Avg Score:   1578.5 | Avg Max Tile:  139.5 | Loss: 9.5458 | LR: 1.06e-04 | Eps: 0.010
Episode 24600 | Avg Score:   1912.7 | Avg Max Tile:  156.2 | Loss: 10.9257 | LR: 1.04e-04 | Eps: 0.010
Episode 24700 | Avg Score:   1847.2 | Avg Max Tile:  163.5 | Loss: 11.5019 | LR: 1.01e-04 | Eps: 0.010
Episode 24800 | Avg Score:   2025.8 | Avg Max Tile:  167.4 | Loss: 9.3184 | LR: 9.80e-05 | Eps: 0.010
Episode 24900 | Avg Score:   1747.1 | Avg Max Tile:  148.8 | Loss: 6.4892 | LR: 9.52e-05 | Eps: 0.010
Checkpoint saved (episode 25000, best avg: 2349.4)
Episode 25000 | Avg Score:   2046.4 | Avg Max Tile:  174.4 | Loss: 15.8236 | LR: 9.25e-05 | Eps: 0.010
Episode 25100 | Avg Score:   1571.0 | Avg Max Tile:  137.3 | Loss: 7.7137 | LR: 8.98e-05 | Eps: 0.010
Episode 25200 | Avg Score:   1698.3 | Avg Max Tile:  144.6 | Loss: 18.3487 | LR: 8.71e-05 | Eps: 0.010
Episode 25300 | Avg Score:   1956.7 | Avg Max Tile:  166.7 | Loss: 12.2086 | LR: 8.44e-05 | Eps: 0.010
Episode 25400 | Avg Score:   1740.7 | Avg Max Tile:  145.9 | Loss: 7.0782 | LR: 8.18e-05 | Eps: 0.010
Episode 25500 | Avg Score:   1635.3 | Avg Max Tile:  138.2 | Loss: 9.9941 | LR: 7.92e-05 | Eps: 0.010
Episode 25600 | Avg Score:   2146.9 | Avg Max Tile:  178.6 | Loss: 8.3866 | LR: 7.66e-05 | Eps: 0.010
Episode 25700 | Avg Score:   1776.4 | Avg Max Tile:  153.8 | Loss: 9.4775 | LR: 7.40e-05 | Eps: 0.010
Episode 25800 | Avg Score:   1772.6 | Avg Max Tile:  153.1 | Loss: 9.9562 | LR: 7.15e-05 | Eps: 0.010
Episode 25900 | Avg Score:   1465.6 | Avg Max Tile:  132.3 | Loss: 10.3828 | LR: 6.90e-05 | Eps: 0.010
Checkpoint saved (episode 26000, best avg: 2349.4)
Episode 26000 | Avg Score:   1669.8 | Avg Max Tile:  148.5 | Loss: 7.4594 | LR: 6.66e-05 | Eps: 0.010
Episode 26100 | Avg Score:   1413.7 | Avg Max Tile:  125.8 | Loss: 13.4154 | LR: 6.41e-05 | Eps: 0.010
Episode 26200 | Avg Score:   1515.2 | Avg Max Tile:  131.0 | Loss: 8.9873 | LR: 6.17e-05 | Eps: 0.010
Episode 26300 | Avg Score:   1423.6 | Avg Max Tile:  127.5 | Loss: 6.7803 | LR: 5.94e-05 | Eps: 0.010
Episode 26400 | Avg Score:   1788.6 | Avg Max Tile:  154.2 | Loss: 10.5196 | LR: 5.70e-05 | Eps: 0.010
Episode 26500 | Avg Score:   1996.3 | Avg Max Tile:  159.4 | Loss: 12.2279 | LR: 5.47e-05 | Eps: 0.010
Episode 26600 | Avg Score:   1928.8 | Avg Max Tile:  163.5 | Loss: 10.4074 | LR: 5.25e-05 | Eps: 0.010
Episode 26700 | Avg Score:   1964.9 | Avg Max Tile:  165.4 | Loss: 15.5573 | LR: 5.03e-05 | Eps: 0.010
Episode 26800 | Avg Score:   1971.6 | Avg Max Tile:  166.7 | Loss: 7.4597 | LR: 4.81e-05 | Eps: 0.010
Episode 26900 | Avg Score:   1268.2 | Avg Max Tile:  109.4 | Loss: 12.4976 | LR: 4.60e-05 | Eps: 0.010
Checkpoint saved (episode 27000, best avg: 2349.4)
Episode 27000 | Avg Score:   1923.1 | Avg Max Tile:  160.2 | Loss: 13.8796 | LR: 4.39e-05 | Eps: 0.010
Episode 27100 | Avg Score:   1485.6 | Avg Max Tile:  132.5 | Loss: 9.3781 | LR: 4.18e-05 | Eps: 0.010
Episode 27200 | Avg Score:   1129.0 | Avg Max Tile:   97.6 | Loss: 24.7347 | LR: 3.98e-05 | Eps: 0.010
Episode 27300 | Avg Score:    985.9 | Avg Max Tile:   86.9 | Loss: 11.3751 | LR: 3.78e-05 | Eps: 0.010
Episode 27400 | Avg Score:   1136.7 | Avg Max Tile:  101.4 | Loss: 10.3690 | LR: 3.59e-05 | Eps: 0.010
Episode 27500 | Avg Score:   1544.6 | Avg Max Tile:  130.9 | Loss: 11.4474 | LR: 3.40e-05 | Eps: 0.010
Episode 27600 | Avg Score:   1383.6 | Avg Max Tile:  121.3 | Loss: 16.5874 | LR: 3.21e-05 | Eps: 0.010
Episode 27700 | Avg Score:   1963.0 | Avg Max Tile:  163.4 | Loss: 10.9707 | LR: 3.03e-05 | Eps: 0.010
Episode 27800 | Avg Score:   1858.2 | Avg Max Tile:  152.1 | Loss: 11.3311 | LR: 2.86e-05 | Eps: 0.010
Episode 27900 | Avg Score:   1149.9 | Avg Max Tile:  106.3 | Loss: 19.7013 | LR: 2.69e-05 | Eps: 0.010
Checkpoint saved (episode 28000, best avg: 2349.4)
Episode 28000 | Avg Score:   1322.0 | Avg Max Tile:  116.6 | Loss: 8.9409 | LR: 2.52e-05 | Eps: 0.010
Episode 28100 | Avg Score:    847.0 | Avg Max Tile:   80.5 | Loss: 16.5181 | LR: 2.36e-05 | Eps: 0.010
Episode 28200 | Avg Score:   1449.5 | Avg Max Tile:  125.8 | Loss: 10.1839 | LR: 2.20e-05 | Eps: 0.010
Episode 28300 | Avg Score:    787.3 | Avg Max Tile:   71.0 | Loss: 15.6700 | LR: 2.05e-05 | Eps: 0.010
Episode 28400 | Avg Score:    700.8 | Avg Max Tile:   64.6 | Loss: 14.1278 | LR: 1.91e-05 | Eps: 0.010
Episode 28500 | Avg Score:   1264.9 | Avg Max Tile:  110.5 | Loss: 19.8841 | LR: 1.77e-05 | Eps: 0.010
Episode 28600 | Avg Score:   2550.7 | Avg Max Tile:  199.4 | Loss: 24.7014 | LR: 1.63e-05 | Eps: 0.010
Episode 28700 | Avg Score:   2690.0 | Avg Max Tile:  210.6 | Loss: 68.9757 | LR: 1.50e-05 | Eps: 0.010
Episode 28800 | Avg Score:   2567.6 | Avg Max Tile:  203.8 | Loss: 74.8603 | LR: 1.37e-05 | Eps: 0.010
Episode 28900 | Avg Score:   1890.3 | Avg Max Tile:  157.1 | Loss: 17.8926 | LR: 1.25e-05 | Eps: 0.010
Checkpoint saved (episode 29000, best avg: 2349.4)
Episode 29000 | Avg Score:   2099.0 | Avg Max Tile:  173.1 | Loss: 10.1250 | LR: 1.14e-05 | Eps: 0.010
Episode 29100 | Avg Score:   2707.2 | Avg Max Tile:  209.0 | Loss: 9.7335 | LR: 1.03e-05 | Eps: 0.010
Episode 29200 | Avg Score:   1232.4 | Avg Max Tile:  109.8 | Loss: 21.2659 | LR: 9.23e-06 | Eps: 0.010
Episode 29300 | Avg Score:   2366.4 | Avg Max Tile:  197.4 | Loss: 45.9801 | LR: 8.24e-06 | Eps: 0.010
Episode 29400 | Avg Score:   1341.1 | Avg Max Tile:  110.6 | Loss: 12.4533 | LR: 7.31e-06 | Eps: 0.010
Episode 29500 | Avg Score:   1528.6 | Avg Max Tile:  137.8 | Loss: 11.3711 | LR: 6.42e-06 | Eps: 0.010
Episode 29600 | Avg Score:   2204.4 | Avg Max Tile:  181.1 | Loss: 32.4369 | LR: 5.60e-06 | Eps: 0.010
Episode 29700 | Avg Score:   2395.6 | Avg Max Tile:  194.6 | Loss: 12.3246 | LR: 4.83e-06 | Eps: 0.010
Episode 29800 | Avg Score:   1432.2 | Avg Max Tile:  127.7 | Loss: 33.8039 | LR: 4.12e-06 | Eps: 0.010
Episode 29900 | Avg Score:    814.2 | Avg Max Tile:   75.2 | Loss: 31.3094 | LR: 3.46e-06 | Eps: 0.010
Checkpoint saved (episode 30000, best avg: 2349.4)
Episode 30000 | Avg Score:    803.6 | Avg Max Tile:   73.5 | Loss: 76.7381 | LR: 2.86e-06 | Eps: 0.010
Episode 30100 | Avg Score:   1358.5 | Avg Max Tile:  122.3 | Loss: 47.1846 | LR: 2.32e-06 | Eps: 0.010
Episode 30200 | Avg Score:   1554.3 | Avg Max Tile:  134.4 | Loss: 60.9004 | LR: 1.83e-06 | Eps: 0.010
Episode 30300 | Avg Score:   1204.8 | Avg Max Tile:  107.2 | Loss: 64.8278 | LR: 1.40e-06 | Eps: 0.010
Episode 30400 | Avg Score:   1600.8 | Avg Max Tile:  137.6 | Loss: 55.1195 | LR: 1.03e-06 | Eps: 0.010
Episode 30500 | Avg Score:   1364.8 | Avg Max Tile:  123.2 | Loss: 62.3212 | LR: 7.11e-07 | Eps: 0.010
Episode 30600 | Avg Score:   1530.7 | Avg Max Tile:  137.6 | Loss: 72.1001 | LR: 4.53e-07 | Eps: 0.010
Episode 30700 | Avg Score:   1506.6 | Avg Max Tile:  132.6 | Loss: 24.9209 | LR: 2.53e-07 | Eps: 0.010
Episode 30800 | Avg Score:   1539.6 | Avg Max Tile:  135.8 | Loss: 30.5919 | LR: 1.11e-07 | Eps: 0.010
Episode 30900 | Avg Score:   1624.1 | Avg Max Tile:  140.5 | Loss: 21.8197 | LR: 2.66e-08 | Eps: 0.010
Checkpoint saved (episode 31000, best avg: 2349.4)
Episode 31000 | Avg Score:   1563.0 | Avg Max Tile:  143.2 | Loss: 26.8067 | LR: 3.00e-04 | Eps: 0.010
Episode 31100 | Avg Score:   1734.2 | Avg Max Tile:  148.7 | Loss: 17.9723 | LR: 3.00e-04 | Eps: 0.010
Episode 31200 | Avg Score:   1627.0 | Avg Max Tile:  133.3 | Loss: 14.7858 | LR: 3.00e-04 | Eps: 0.010
Episode 31300 | Avg Score:   1979.1 | Avg Max Tile:  166.4 | Loss: 12.8000 | LR: 3.00e-04 | Eps: 0.010
Episode 31400 | Avg Score:   2067.9 | Avg Max Tile:  170.4 | Loss: 6.9263 | LR: 3.00e-04 | Eps: 0.010
Episode 31500 | Avg Score:   2013.3 | Avg Max Tile:  170.1 | Loss: 12.8036 | LR: 3.00e-04 | Eps: 0.010
Episode 31600 | Avg Score:   1835.2 | Avg Max Tile:  151.4 | Loss: 5.4272 | LR: 3.00e-04 | Eps: 0.010
Episode 31700 | Avg Score:   1833.9 | Avg Max Tile:  151.0 | Loss: 6.6273 | LR: 3.00e-04 | Eps: 0.010
Episode 31800 | Avg Score:   1957.3 | Avg Max Tile:  162.1 | Loss: 21.2590 | LR: 3.00e-04 | Eps: 0.010
Episode 31900 | Avg Score:   1623.4 | Avg Max Tile:  133.6 | Loss: 14.2031 | LR: 2.99e-04 | Eps: 0.010
Checkpoint saved (episode 32000, best avg: 2349.4)
Episode 32000 | Avg Score:   1552.2 | Avg Max Tile:  129.8 | Loss: 13.2221 | LR: 2.99e-04 | Eps: 0.010
Episode 32100 | Avg Score:   1629.1 | Avg Max Tile:  136.2 | Loss: 7.7983 | LR: 2.99e-04 | Eps: 0.010
Episode 32200 | Avg Score:   1389.0 | Avg Max Tile:  123.5 | Loss: 13.3121 | LR: 2.99e-04 | Eps: 0.010
Episode 32300 | Avg Score:   1976.3 | Avg Max Tile:  165.9 | Loss: 16.7516 | LR: 2.99e-04 | Eps: 0.010
Episode 32400 | Avg Score:   1574.7 | Avg Max Tile:  136.3 | Loss: 23.3044 | LR: 2.99e-04 | Eps: 0.010
Episode 32500 | Avg Score:   1887.7 | Avg Max Tile:  161.8 | Loss: 10.6493 | LR: 2.98e-04 | Eps: 0.010
Episode 32600 | Avg Score:   1832.1 | Avg Max Tile:  161.0 | Loss: 17.1296 | LR: 2.98e-04 | Eps: 0.010
Episode 32700 | Avg Score:   1920.8 | Avg Max Tile:  159.5 | Loss: 12.5227 | LR: 2.98e-04 | Eps: 0.010
Episode 32800 | Avg Score:   1761.0 | Avg Max Tile:  154.7 | Loss: 10.3070 | LR: 2.98e-04 | Eps: 0.010
Episode 32900 | Avg Score:   1680.6 | Avg Max Tile:  147.4 | Loss: 18.6702 | LR: 2.97e-04 | Eps: 0.010
Checkpoint saved (episode 33000, best avg: 2349.4)
Episode 33000 | Avg Score:   2068.1 | Avg Max Tile:  169.1 | Loss: 10.7978 | LR: 2.97e-04 | Eps: 0.010
Episode 33100 | Avg Score:   1598.1 | Avg Max Tile:  136.2 | Loss: 15.4955 | LR: 2.97e-04 | Eps: 0.010
Episode 33200 | Avg Score:   1669.5 | Avg Max Tile:  139.5 | Loss: 8.6457 | LR: 2.97e-04 | Eps: 0.010
Episode 33300 | Avg Score:   1529.5 | Avg Max Tile:  133.4 | Loss: 6.2379 | LR: 2.96e-04 | Eps: 0.010
Episode 33400 | Avg Score:   1485.1 | Avg Max Tile:  133.6 | Loss: 8.2050 | LR: 2.96e-04 | Eps: 0.010
Episode 33500 | Avg Score:   1406.1 | Avg Max Tile:  117.6 | Loss: 10.7309 | LR: 2.95e-04 | Eps: 0.010
Episode 33600 | Avg Score:   1340.9 | Avg Max Tile:  118.7 | Loss: 16.9464 | LR: 2.95e-04 | Eps: 0.010
Episode 33700 | Avg Score:   1353.2 | Avg Max Tile:  117.3 | Loss: 16.7346 | LR: 2.95e-04 | Eps: 0.010
Episode 33800 | Avg Score:   1367.5 | Avg Max Tile:  113.0 | Loss: 9.6507 | LR: 2.94e-04 | Eps: 0.010
Episode 33900 | Avg Score:   1381.4 | Avg Max Tile:  118.2 | Loss: 15.2712 | LR: 2.94e-04 | Eps: 0.010
Checkpoint saved (episode 34000, best avg: 2349.4)
Episode 34000 | Avg Score:   1747.5 | Avg Max Tile:  145.0 | Loss: 4.2692 | LR: 2.94e-04 | Eps: 0.010
Episode 34100 | Avg Score:   1896.9 | Avg Max Tile:  158.4 | Loss: 5.5584 | LR: 2.93e-04 | Eps: 0.010
Episode 34200 | Avg Score:   1691.0 | Avg Max Tile:  141.1 | Loss: 9.7973 | LR: 2.93e-04 | Eps: 0.010
Episode 34300 | Avg Score:   1537.1 | Avg Max Tile:  138.1 | Loss: 8.8348 | LR: 2.92e-04 | Eps: 0.010
Episode 34400 | Avg Score:   1522.3 | Avg Max Tile:  127.7 | Loss: 2.1672 | LR: 2.92e-04 | Eps: 0.010
Episode 34500 | Avg Score:   1571.9 | Avg Max Tile:  134.4 | Loss: 6.1921 | LR: 2.91e-04 | Eps: 0.010
Episode 34600 | Avg Score:   1677.7 | Avg Max Tile:  143.7 | Loss: 6.7126 | LR: 2.91e-04 | Eps: 0.010
Episode 34700 | Avg Score:   1741.5 | Avg Max Tile:  146.4 | Loss: 8.4766 | LR: 2.90e-04 | Eps: 0.010
Episode 34800 | Avg Score:   1590.6 | Avg Max Tile:  143.4 | Loss: 9.5125 | LR: 2.90e-04 | Eps: 0.010
Episode 34900 | Avg Score:   1201.1 | Avg Max Tile:  107.0 | Loss: 11.0197 | LR: 2.89e-04 | Eps: 0.010
Checkpoint saved (episode 35000, best avg: 2349.4)
Episode 35000 | Avg Score:   1783.1 | Avg Max Tile:  145.3 | Loss: 6.7232 | LR: 2.89e-04 | Eps: 0.010
Episode 35100 | Avg Score:   1600.2 | Avg Max Tile:  133.6 | Loss: 4.4008 | LR: 2.88e-04 | Eps: 0.010
Episode 35200 | Avg Score:   1256.8 | Avg Max Tile:  113.9 | Loss: 5.4878 | LR: 2.87e-04 | Eps: 0.010
Episode 35300 | Avg Score:   1474.3 | Avg Max Tile:  119.7 | Loss: 3.7787 | LR: 2.87e-04 | Eps: 0.010
Episode 35400 | Avg Score:   1735.2 | Avg Max Tile:  143.5 | Loss: 9.6363 | LR: 2.86e-04 | Eps: 0.010
Episode 35500 | Avg Score:   1759.2 | Avg Max Tile:  146.9 | Loss: 4.5003 | LR: 2.86e-04 | Eps: 0.010
Episode 35600 | Avg Score:   1468.5 | Avg Max Tile:  121.9 | Loss: 2.1005 | LR: 2.85e-04 | Eps: 0.010
Episode 35700 | Avg Score:   1670.3 | Avg Max Tile:  142.2 | Loss: 6.0854 | LR: 2.84e-04 | Eps: 0.010
Episode 35800 | Avg Score:   1391.5 | Avg Max Tile:  121.3 | Loss: 6.0074 | LR: 2.84e-04 | Eps: 0.010
Episode 35900 | Avg Score:   1609.9 | Avg Max Tile:  138.1 | Loss: 5.4036 | LR: 2.83e-04 | Eps: 0.010
Checkpoint saved (episode 36000, best avg: 2349.4)
Episode 36000 | Avg Score:   1235.2 | Avg Max Tile:  109.4 | Loss: 7.9379 | LR: 2.82e-04 | Eps: 0.010
Episode 36100 | Avg Score:   1600.5 | Avg Max Tile:  138.4 | Loss: 8.3316 | LR: 2.82e-04 | Eps: 0.010
Episode 36200 | Avg Score:   1597.8 | Avg Max Tile:  138.1 | Loss: 4.2318 | LR: 2.81e-04 | Eps: 0.010
Episode 36300 | Avg Score:   1917.0 | Avg Max Tile:  165.0 | Loss: 5.9209 | LR: 2.80e-04 | Eps: 0.010
Episode 36400 | Avg Score:   1480.6 | Avg Max Tile:  123.8 | Loss: 3.3014 | LR: 2.79e-04 | Eps: 0.010
Episode 36500 | Avg Score:   1708.4 | Avg Max Tile:  146.2 | Loss: 6.7892 | LR: 2.79e-04 | Eps: 0.010
Episode 36600 | Avg Score:   1597.6 | Avg Max Tile:  129.4 | Loss: 5.4474 | LR: 2.78e-04 | Eps: 0.010
Episode 36700 | Avg Score:   1204.6 | Avg Max Tile:  105.1 | Loss: 7.9114 | LR: 2.77e-04 | Eps: 0.010
Episode 36800 | Avg Score:   1191.3 | Avg Max Tile:   98.4 | Loss: 7.7038 | LR: 2.76e-04 | Eps: 0.010
Episode 36900 | Avg Score:   1132.5 | Avg Max Tile:   98.9 | Loss: 9.5493 | LR: 2.76e-04 | Eps: 0.010
Checkpoint saved (episode 37000, best avg: 2349.4)
Episode 37000 | Avg Score:   1520.6 | Avg Max Tile:  131.4 | Loss: 6.0321 | LR: 2.75e-04 | Eps: 0.010
Episode 37100 | Avg Score:   1795.6 | Avg Max Tile:  152.6 | Loss: 4.0306 | LR: 2.74e-04 | Eps: 0.010
Episode 37200 | Avg Score:   1131.7 | Avg Max Tile:   99.2 | Loss: 6.3292 | LR: 2.73e-04 | Eps: 0.010
Episode 37300 | Avg Score:   1644.7 | Avg Max Tile:  139.5 | Loss: 3.6412 | LR: 2.72e-04 | Eps: 0.010
Episode 37400 | Avg Score:   1241.6 | Avg Max Tile:  112.2 | Loss: 2.6055 | LR: 2.71e-04 | Eps: 0.010
Episode 37500 | Avg Score:   1062.1 | Avg Max Tile:   94.2 | Loss: 4.3886 | LR: 2.70e-04 | Eps: 0.010
Episode 37600 | Avg Score:   1181.4 | Avg Max Tile:  106.1 | Loss: 4.1405 | LR: 2.70e-04 | Eps: 0.010
Episode 37700 | Avg Score:    936.0 | Avg Max Tile:   80.4 | Loss: 8.6315 | LR: 2.69e-04 | Eps: 0.010
Episode 37800 | Avg Score:   1365.9 | Avg Max Tile:  121.0 | Loss: 7.4019 | LR: 2.68e-04 | Eps: 0.010
Episode 37900 | Avg Score:   1295.4 | Avg Max Tile:  112.3 | Loss: 2.0416 | LR: 2.67e-04 | Eps: 0.010
Checkpoint saved (episode 38000, best avg: 2349.4)
Episode 38000 | Avg Score:   1652.6 | Avg Max Tile:  139.5 | Loss: 4.5414 | LR: 2.66e-04 | Eps: 0.010
Episode 38100 | Avg Score:   1295.5 | Avg Max Tile:  115.0 | Loss: 2.3326 | LR: 2.65e-04 | Eps: 0.010
Episode 38200 | Avg Score:   1210.9 | Avg Max Tile:  108.8 | Loss: 3.6506 | LR: 2.64e-04 | Eps: 0.010
Episode 38300 | Avg Score:   1336.7 | Avg Max Tile:  118.1 | Loss: 2.1090 | LR: 2.63e-04 | Eps: 0.010
Episode 38400 | Avg Score:   1403.2 | Avg Max Tile:  119.0 | Loss: 3.6676 | LR: 2.62e-04 | Eps: 0.010
Episode 38500 | Avg Score:   1315.9 | Avg Max Tile:  119.9 | Loss: 3.4973 | LR: 2.61e-04 | Eps: 0.010
Episode 38600 | Avg Score:   1148.2 | Avg Max Tile:  103.4 | Loss: 3.0332 | LR: 2.60e-04 | Eps: 0.010
Episode 38700 | Avg Score:   1034.7 | Avg Max Tile:   92.6 | Loss: 2.5023 | LR: 2.59e-04 | Eps: 0.010
Episode 38800 | Avg Score:   1157.8 | Avg Max Tile:  102.1 | Loss: 3.0791 | LR: 2.58e-04 | Eps: 0.010
Episode 38900 | Avg Score:   1469.6 | Avg Max Tile:  127.4 | Loss: 6.0108 | LR: 2.57e-04 | Eps: 0.010
Checkpoint saved (episode 39000, best avg: 2349.4)
Episode 39000 | Avg Score:   1522.0 | Avg Max Tile:  133.0 | Loss: 4.6133 | LR: 2.56e-04 | Eps: 0.010
Episode 39100 | Avg Score:   1089.5 | Avg Max Tile:  100.6 | Loss: 3.0483 | LR: 2.55e-04 | Eps: 0.010
Episode 39200 | Avg Score:   1281.4 | Avg Max Tile:  113.6 | Loss: 2.2969 | LR: 2.54e-04 | Eps: 0.010
Episode 39300 | Avg Score:   1318.6 | Avg Max Tile:  114.6 | Loss: 2.3063 | LR: 2.53e-04 | Eps: 0.010
Episode 39400 | Avg Score:   1160.4 | Avg Max Tile:   98.6 | Loss: 3.6502 | LR: 2.52e-04 | Eps: 0.010
Episode 39500 | Avg Score:    991.1 | Avg Max Tile:   89.9 | Loss: 2.8463 | LR: 2.51e-04 | Eps: 0.010
Episode 39600 | Avg Score:   1111.3 | Avg Max Tile:   95.4 | Loss: 3.4799 | LR: 2.50e-04 | Eps: 0.010
Episode 39700 | Avg Score:   1429.4 | Avg Max Tile:  125.6 | Loss: 1.2976 | LR: 2.48e-04 | Eps: 0.010
Episode 39800 | Avg Score:   1231.1 | Avg Max Tile:  111.4 | Loss: 2.1845 | LR: 2.47e-04 | Eps: 0.010
Episode 39900 | Avg Score:   1106.3 | Avg Max Tile:  102.6 | Loss: 4.0703 | LR: 2.46e-04 | Eps: 0.010
Checkpoint saved (episode 40000, best avg: 2349.4)
Episode 40000 | Avg Score:   1180.9 | Avg Max Tile:  105.8 | Loss: 1.7924 | LR: 2.45e-04 | Eps: 0.010
Episode 40100 | Avg Score:   1283.9 | Avg Max Tile:  111.5 | Loss: 3.3257 | LR: 2.44e-04 | Eps: 0.010
Episode 40200 | Avg Score:   1175.1 | Avg Max Tile:  112.5 | Loss: 3.2222 | LR: 2.43e-04 | Eps: 0.010
Episode 40300 | Avg Score:   1256.4 | Avg Max Tile:  110.4 | Loss: 2.6612 | LR: 2.42e-04 | Eps: 0.010
Episode 40400 | Avg Score:   1223.8 | Avg Max Tile:  111.2 | Loss: 2.1771 | LR: 2.40e-04 | Eps: 0.010
Episode 40500 | Avg Score:   1093.0 | Avg Max Tile:  101.6 | Loss: 3.2553 | LR: 2.39e-04 | Eps: 0.010
Episode 40600 | Avg Score:   1193.0 | Avg Max Tile:  108.2 | Loss: 3.5029 | LR: 2.38e-04 | Eps: 0.010
Episode 40700 | Avg Score:   1127.1 | Avg Max Tile:   99.8 | Loss: 4.6134 | LR: 2.37e-04 | Eps: 0.010
Episode 40800 | Avg Score:   1038.7 | Avg Max Tile:   90.8 | Loss: 1.9107 | LR: 2.36e-04 | Eps: 0.010
Episode 40900 | Avg Score:   1014.2 | Avg Max Tile:   91.0 | Loss: 5.5642 | LR: 2.35e-04 | Eps: 0.010
Checkpoint saved (episode 41000, best avg: 2349.4)
Episode 41000 | Avg Score:    946.1 | Avg Max Tile:   84.5 | Loss: 5.6453 | LR: 2.33e-04 | Eps: 0.010
Episode 41100 | Avg Score:   1198.4 | Avg Max Tile:  108.2 | Loss: 6.4424 | LR: 2.32e-04 | Eps: 0.010
Episode 41200 | Avg Score:   1146.6 | Avg Max Tile:  102.1 | Loss: 9.5850 | LR: 2.31e-04 | Eps: 0.010
Episode 41300 | Avg Score:   1080.2 | Avg Max Tile:   94.9 | Loss: 5.0799 | LR: 2.30e-04 | Eps: 0.010
Episode 41400 | Avg Score:   1034.4 | Avg Max Tile:   89.0 | Loss: 6.0426 | LR: 2.28e-04 | Eps: 0.010
Episode 41500 | Avg Score:   1099.6 | Avg Max Tile:   97.0 | Loss: 5.8242 | LR: 2.27e-04 | Eps: 0.010
